pg_id	work	corpus_line	verdict	score
42232	A Child's Dream of a Star	6405	no-shingle-match	
42232	A Child's Dream of a Star	6406	no-shingle-match	
42232	A Child's Dream of a Star	6407	no-shingle-match	
42232	A Child's Dream of a Star	6408	no-shingle-match	
42232	A Child's Dream of a Star	6409	no-shingle-match	
42232	A Child's Dream of a Star	6410	no-shingle-match	
42232	A Child's Dream of a Star	6411	no-shingle-match	
136	A Child's Garden of Verses	31985	no-shingle-match	
136	A Child's Garden of Verses	31986	no-shingle-match	
136	A Child's Garden of Verses	31987	no-shingle-match	
136	A Child's Garden of Verses	31988	no-shingle-match	
136	A Child's Garden of Verses	31989	no-shingle-match	
136	A Child's Garden of Verses	31990	below-threshold	46
136	A Child's Garden of Verses	31991	no-shingle-match	
136	A Child's Garden of Verses	31992	no-shingle-match	
136	A Child's Garden of Verses	31993	below-threshold	48
136	A Child's Garden of Verses	31994	no-shingle-match	
136	A Child's Garden of Verses	31995	no-shingle-match	
136	A Child's Garden of Verses	31996	no-shingle-match	
136	A Child's Garden of Verses	31997	no-shingle-match	
136	A Child's Garden of Verses	31998	no-shingle-match	
136	A Child's Garden of Verses	31999	no-shingle-match	
136	A Child's Garden of Verses	32000	below-threshold	48
136	A Child's Garden of Verses	32001	no-shingle-match	
136	A Child's Garden of Verses	32002	no-shingle-match	
136	A Child's Garden of Verses	32003	below-threshold	45
136	A Child's Garden of Verses	32004	no-shingle-match	
136	A Child's Garden of Verses	32005	no-shingle-match	
136	A Child's Garden of Verses	32006	no-shingle-match	
136	A Child's Garden of Verses	32007	no-shingle-match	
136	A Child's Garden of Verses	32008	below-threshold	47
136	A Child's Garden of Verses	32009	no-shingle-match	
136	A Child's Garden of Verses	32010	no-shingle-match	
136	A Child's Garden of Verses	32011	below-threshold	54
136	A Child's Garden of Verses	32012	no-shingle-match	
136	A Child's Garden of Verses	32013	no-shingle-match	
136	A Child's Garden of Verses	32014	below-threshold	56
136	A Child's Garden of Verses	32015	no-shingle-match	
136	A Child's Garden of Verses	32016	no-shingle-match	
136	A Child's Garden of Verses	32017	no-shingle-match	
136	A Child's Garden of Verses	32018	no-shingle-match	
136	A Child's Garden of Verses	32019	no-shingle-match	
136	A Child's Garden of Verses	32020	no-shingle-match	
136	A Child's Garden of Verses	32021	no-shingle-match	
19722	A Child's Garden of Verses	31985	no-shingle-match	
19722	A Child's Garden of Verses	31986	no-shingle-match	
19722	A Child's Garden of Verses	31987	no-shingle-match	
19722	A Child's Garden of Verses	31988	no-shingle-match	
19722	A Child's Garden of Verses	31989	no-shingle-match	
19722	A Child's Garden of Verses	31990	no-shingle-match	
19722	A Child's Garden of Verses	31991	no-shingle-match	
19722	A Child's Garden of Verses	31992	no-shingle-match	
19722	A Child's Garden of Verses	31993	no-shingle-match	
19722	A Child's Garden of Verses	31994	no-shingle-match	
19722	A Child's Garden of Verses	31995	no-shingle-match	
19722	A Child's Garden of Verses	31996	no-shingle-match	
19722	A Child's Garden of Verses	31997	no-shingle-match	
19722	A Child's Garden of Verses	31998	no-shingle-match	
19722	A Child's Garden of Verses	31999	no-shingle-match	
19722	A Child's Garden of Verses	32000	no-shingle-match	
19722	A Child's Garden of Verses	32001	no-shingle-match	
19722	A Child's Garden of Verses	32002	no-shingle-match	
19722	A Child's Garden of Verses	32003	no-shingle-match	
19722	A Child's Garden of Verses	32004	below-threshold	50
19722	A Child's Garden of Verses	32005	no-shingle-match	
19722	A Child's Garden of Verses	32006	no-shingle-match	
19722	A Child's Garden of Verses	32007	no-shingle-match	
19722	A Child's Garden of Verses	32008	below-threshold	48
19722	A Child's Garden of Verses	32009	no-shingle-match	
19722	A Child's Garden of Verses	32010	no-shingle-match	
19722	A Child's Garden of Verses	32011	no-shingle-match	
19722	A Child's Garden of Verses	32012	no-shingle-match	
19722	A Child's Garden of Verses	32013	no-shingle-match	
19722	A Child's Garden of Verses	32014	no-shingle-match	
19722	A Child's Garden of Verses	32015	no-shingle-match	
19722	A Child's Garden of Verses	32016	no-shingle-match	
19722	A Child's Garden of Verses	32017	no-shingle-match	
19722	A Child's Garden of Verses	32018	no-shingle-match	
19722	A Child's Garden of Verses	32019	no-shingle-match	
19722	A Child's Garden of Verses	32020	no-shingle-match	
19722	A Child's Garden of Verses	32021	no-shingle-match	
25608	A Child's Garden of Verses	31985	no-shingle-match	
25608	A Child's Garden of Verses	31986	no-shingle-match	
25608	A Child's Garden of Verses	31987	no-shingle-match	
25608	A Child's Garden of Verses	31988	no-shingle-match	
25608	A Child's Garden of Verses	31989	no-shingle-match	
25608	A Child's Garden of Verses	31990	below-threshold	46
25608	A Child's Garden of Verses	31991	no-shingle-match	
25608	A Child's Garden of Verses	31992	no-shingle-match	
25608	A Child's Garden of Verses	31993	below-threshold	48
25608	A Child's Garden of Verses	31994	no-shingle-match	
25608	A Child's Garden of Verses	31995	no-shingle-match	
25608	A Child's Garden of Verses	31996	no-shingle-match	
25608	A Child's Garden of Verses	31997	no-shingle-match	
25608	A Child's Garden of Verses	31998	no-shingle-match	
25608	A Child's Garden of Verses	31999	no-shingle-match	
25608	A Child's Garden of Verses	32000	below-threshold	46
25608	A Child's Garden of Verses	32001	no-shingle-match	
25608	A Child's Garden of Verses	32002	no-shingle-match	
25608	A Child's Garden of Verses	32003	below-threshold	48
25608	A Child's Garden of Verses	32004	no-shingle-match	
25608	A Child's Garden of Verses	32005	no-shingle-match	
25608	A Child's Garden of Verses	32006	no-shingle-match	
25608	A Child's Garden of Verses	32007	no-shingle-match	
25608	A Child's Garden of Verses	32008	below-threshold	47
25608	A Child's Garden of Verses	32009	no-shingle-match	
25608	A Child's Garden of Verses	32010	no-shingle-match	
25608	A Child's Garden of Verses	32011	below-threshold	54
25608	A Child's Garden of Verses	32012	no-shingle-match	
25608	A Child's Garden of Verses	32013	no-shingle-match	
25608	A Child's Garden of Verses	32014	below-threshold	58
25608	A Child's Garden of Verses	32015	no-shingle-match	
25608	A Child's Garden of Verses	32016	no-shingle-match	
25608	A Child's Garden of Verses	32017	no-shingle-match	
25608	A Child's Garden of Verses	32018	no-shingle-match	
25608	A Child's Garden of Verses	32019	no-shingle-match	
25608	A Child's Garden of Verses	32020	no-shingle-match	
25608	A Child's Garden of Verses	32021	no-shingle-match	
25609	A Child's Garden of Verses	31985	no-shingle-match	
25609	A Child's Garden of Verses	31986	no-shingle-match	
25609	A Child's Garden of Verses	31987	no-shingle-match	
25609	A Child's Garden of Verses	31988	no-shingle-match	
25609	A Child's Garden of Verses	31989	no-shingle-match	
25609	A Child's Garden of Verses	31990	below-threshold	46
25609	A Child's Garden of Verses	31991	no-shingle-match	
25609	A Child's Garden of Verses	31992	no-shingle-match	
25609	A Child's Garden of Verses	31993	below-threshold	48
25609	A Child's Garden of Verses	31994	no-shingle-match	
25609	A Child's Garden of Verses	31995	no-shingle-match	
25609	A Child's Garden of Verses	31996	no-shingle-match	
25609	A Child's Garden of Verses	31997	no-shingle-match	
25609	A Child's Garden of Verses	31998	no-shingle-match	
25609	A Child's Garden of Verses	31999	no-shingle-match	
25609	A Child's Garden of Verses	32000	below-threshold	48
25609	A Child's Garden of Verses	32001	no-shingle-match	
25609	A Child's Garden of Verses	32002	no-shingle-match	
25609	A Child's Garden of Verses	32003	below-threshold	45
25609	A Child's Garden of Verses	32004	no-shingle-match	
25609	A Child's Garden of Verses	32005	no-shingle-match	
25609	A Child's Garden of Verses	32006	no-shingle-match	
25609	A Child's Garden of Verses	32007	no-shingle-match	
25609	A Child's Garden of Verses	32008	below-threshold	47
25609	A Child's Garden of Verses	32009	no-shingle-match	
25609	A Child's Garden of Verses	32010	no-shingle-match	
25609	A Child's Garden of Verses	32011	below-threshold	54
25609	A Child's Garden of Verses	32012	no-shingle-match	
25609	A Child's Garden of Verses	32013	no-shingle-match	
25609	A Child's Garden of Verses	32014	below-threshold	57
25609	A Child's Garden of Verses	32015	no-shingle-match	
25609	A Child's Garden of Verses	32016	no-shingle-match	
25609	A Child's Garden of Verses	32017	no-shingle-match	
25609	A Child's Garden of Verses	32018	no-shingle-match	
25609	A Child's Garden of Verses	32019	no-shingle-match	
25609	A Child's Garden of Verses	32020	no-shingle-match	
25609	A Child's Garden of Verses	32021	no-shingle-match	
25610	A Child's Garden of Verses	31985	no-shingle-match	
25610	A Child's Garden of Verses	31986	no-shingle-match	
25610	A Child's Garden of Verses	31987	no-shingle-match	
25610	A Child's Garden of Verses	31988	no-shingle-match	
25610	A Child's Garden of Verses	31989	no-shingle-match	
25610	A Child's Garden of Verses	31990	below-threshold	46
25610	A Child's Garden of Verses	31991	no-shingle-match	
25610	A Child's Garden of Verses	31992	no-shingle-match	
25610	A Child's Garden of Verses	31993	below-threshold	48
25610	A Child's Garden of Verses	31994	no-shingle-match	
25610	A Child's Garden of Verses	31995	no-shingle-match	
25610	A Child's Garden of Verses	31996	no-shingle-match	
25610	A Child's Garden of Verses	31997	no-shingle-match	
25610	A Child's Garden of Verses	31998	no-shingle-match	
25610	A Child's Garden of Verses	31999	no-shingle-match	
25610	A Child's Garden of Verses	32000	below-threshold	46
25610	A Child's Garden of Verses	32001	no-shingle-match	
25610	A Child's Garden of Verses	32002	no-shingle-match	
25610	A Child's Garden of Verses	32003	below-threshold	45
25610	A Child's Garden of Verses	32004	no-shingle-match	
25610	A Child's Garden of Verses	32005	no-shingle-match	
25610	A Child's Garden of Verses	32006	no-shingle-match	
25610	A Child's Garden of Verses	32007	no-shingle-match	
25610	A Child's Garden of Verses	32008	below-threshold	47
25610	A Child's Garden of Verses	32009	no-shingle-match	
25610	A Child's Garden of Verses	32010	no-shingle-match	
25610	A Child's Garden of Verses	32011	below-threshold	54
25610	A Child's Garden of Verses	32012	no-shingle-match	
25610	A Child's Garden of Verses	32013	no-shingle-match	
25610	A Child's Garden of Verses	32014	below-threshold	57
25610	A Child's Garden of Verses	32015	no-shingle-match	
25610	A Child's Garden of Verses	32016	no-shingle-match	
25610	A Child's Garden of Verses	32017	no-shingle-match	
25610	A Child's Garden of Verses	32018	no-shingle-match	
25610	A Child's Garden of Verses	32019	no-shingle-match	
25610	A Child's Garden of Verses	32020	no-shingle-match	
25610	A Child's Garden of Verses	32021	no-shingle-match	
25611	A Child's Garden of Verses	31985	no-shingle-match	
25611	A Child's Garden of Verses	31986	no-shingle-match	
25611	A Child's Garden of Verses	31987	no-shingle-match	
25611	A Child's Garden of Verses	31988	no-shingle-match	
25611	A Child's Garden of Verses	31989	no-shingle-match	
25611	A Child's Garden of Verses	31990	below-threshold	46
25611	A Child's Garden of Verses	31991	no-shingle-match	
25611	A Child's Garden of Verses	31992	no-shingle-match	
25611	A Child's Garden of Verses	31993	below-threshold	48
25611	A Child's Garden of Verses	31994	no-shingle-match	
25611	A Child's Garden of Verses	31995	no-shingle-match	
25611	A Child's Garden of Verses	31996	no-shingle-match	
25611	A Child's Garden of Verses	31997	no-shingle-match	
25611	A Child's Garden of Verses	31998	no-shingle-match	
25611	A Child's Garden of Verses	31999	no-shingle-match	
25611	A Child's Garden of Verses	32000	below-threshold	47
25611	A Child's Garden of Verses	32001	no-shingle-match	
25611	A Child's Garden of Verses	32002	no-shingle-match	
25611	A Child's Garden of Verses	32003	below-threshold	45
25611	A Child's Garden of Verses	32004	no-shingle-match	
25611	A Child's Garden of Verses	32005	no-shingle-match	
25611	A Child's Garden of Verses	32006	no-shingle-match	
25611	A Child's Garden of Verses	32007	no-shingle-match	
25611	A Child's Garden of Verses	32008	below-threshold	47
25611	A Child's Garden of Verses	32009	no-shingle-match	
25611	A Child's Garden of Verses	32010	no-shingle-match	
25611	A Child's Garden of Verses	32011	below-threshold	54
25611	A Child's Garden of Verses	32012	no-shingle-match	
25611	A Child's Garden of Verses	32013	no-shingle-match	
25611	A Child's Garden of Verses	32014	below-threshold	57
25611	A Child's Garden of Verses	32015	no-shingle-match	
25611	A Child's Garden of Verses	32016	no-shingle-match	
25611	A Child's Garden of Verses	32017	no-shingle-match	
25611	A Child's Garden of Verses	32018	no-shingle-match	
25611	A Child's Garden of Verses	32019	no-shingle-match	
25611	A Child's Garden of Verses	32020	no-shingle-match	
25611	A Child's Garden of Verses	32021	no-shingle-match	
25617	A Child's Garden of Verses	31985	no-shingle-match	
25617	A Child's Garden of Verses	31986	no-shingle-match	
25617	A Child's Garden of Verses	31987	no-shingle-match	
25617	A Child's Garden of Verses	31988	no-shingle-match	
25617	A Child's Garden of Verses	31989	no-shingle-match	
25617	A Child's Garden of Verses	31990	no-shingle-match	
25617	A Child's Garden of Verses	31991	no-shingle-match	
25617	A Child's Garden of Verses	31992	no-shingle-match	
25617	A Child's Garden of Verses	31993	no-shingle-match	
25617	A Child's Garden of Verses	31994	no-shingle-match	
25617	A Child's Garden of Verses	31995	no-shingle-match	
25617	A Child's Garden of Verses	31996	no-shingle-match	
25617	A Child's Garden of Verses	31997	no-shingle-match	
25617	A Child's Garden of Verses	31998	no-shingle-match	
25617	A Child's Garden of Verses	31999	no-shingle-match	
25617	A Child's Garden of Verses	32000	below-threshold	46
25617	A Child's Garden of Verses	32001	no-shingle-match	
25617	A Child's Garden of Verses	32002	no-shingle-match	
25617	A Child's Garden of Verses	32003	below-threshold	45
25617	A Child's Garden of Verses	32004	no-shingle-match	
25617	A Child's Garden of Verses	32005	no-shingle-match	
25617	A Child's Garden of Verses	32006	no-shingle-match	
25617	A Child's Garden of Verses	32007	no-shingle-match	
25617	A Child's Garden of Verses	32008	below-threshold	47
25617	A Child's Garden of Verses	32009	no-shingle-match	
25617	A Child's Garden of Verses	32010	no-shingle-match	
25617	A Child's Garden of Verses	32011	no-shingle-match	
25617	A Child's Garden of Verses	32012	no-shingle-match	
25617	A Child's Garden of Verses	32013	no-shingle-match	
25617	A Child's Garden of Verses	32014	located	99
25617	A Child's Garden of Verses	32015	no-shingle-match	
25617	A Child's Garden of Verses	32016	no-shingle-match	
25617	A Child's Garden of Verses	32017	no-shingle-match	
25617	A Child's Garden of Verses	32018	no-shingle-match	
25617	A Child's Garden of Verses	32019	no-shingle-match	
25617	A Child's Garden of Verses	32020	no-shingle-match	
25617	A Child's Garden of Verses	32021	no-shingle-match	
28722	A Child's Garden of Verses	31985	no-shingle-match	
28722	A Child's Garden of Verses	31986	no-shingle-match	
28722	A Child's Garden of Verses	31987	no-shingle-match	
28722	A Child's Garden of Verses	31988	no-shingle-match	
